latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.673111,-89.17432,793.0,-21600,America/El_Salvador,GMT-6

time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),surface_pressure (hPa),shortwave_radiation (W/m²),dew_point_2m (°C),wind_direction_10m (°),et0_fao_evapotranspiration (mm),rain (mm),cloud_cover (%),direct_radiation (W/m²),direct_normal_irradiance (W/m²)
2025-04-12T05:00,18.9,69,13.7,32.4,925.8,0.0,13.1,327,0.04,0.00,3,0.0,0.0
2025-04-12T06:00,18.8,70,14.0,32.8,926.1,2.0,13.1,328,0.07,0.00,6,0.0,0.0
2025-04-12T07:00,20.7,62,14.3,36.0,927.1,114.0,13.1,327,0.12,0.00,4,73.0,394.8
2025-04-12T08:00,22.5,54,16.3,41.8,927.8,351.0,12.8,335,0.27,0.00,40,272.0,658.3
2025-04-12T09:00,24.9,44,17.6,48.2,928.1,593.0,12.0,344,0.45,0.00,76,495.0,788.0
2025-04-12T10:00,27.0,37,19.1,51.1,928.2,799.0,11.2,351,0.61,0.00,11,688.0,856.9
2025-04-12T11:00,28.9,31,17.1,51.1,928.0,946.0,9.8,1,0.74,0.00,44,832.0,899.2
2025-04-12T12:00,30.3,25,16.0,46.8,927.5,1018.0,8.3,17,0.81,0.00,60,895.0,906.7
2025-04-12T13:00,31.3,22,15.6,45.0,926.7,1009.0,7.0,23,0.82,0.00,38,886.0,900.2
2025-04-12T14:00,31.8,21,16.0,43.6,925.8,934.0,6.5,31,0.79,0.00,76,818.0,892.3
2025-04-12T15:00,31.9,21,16.0,44.6,924.9,730.0,6.8,21,0.66,0.00,86,596.0,755.2
2025-04-12T16:00,30.7,25,13.7,43.2,924.5,473.0,8.2,35,0.46,0.00,99,327.0,535.6
2025-04-12T17:00,29.0,31,13.0,39.2,924.5,313.0,10.2,24,0.32,0.00,93,213.0,542.4
2025-04-12T18:00,26.5,39,15.6,38.9,925.0,83.0,11.5,6,0.18,0.00,5,46.0,264.3
2025-04-12T19:00,24.7,44,17.3,42.5,925.6,0.0,11.5,4,0.16,0.00,18,0.0,0.0
2025-04-12T20:00,23.3,50,15.8,42.1,926.2,0.0,12.2,352,0.11,0.00,24,0.0,0.0
2025-04-12T21:00,22.5,54,13.5,36.0,926.7,0.0,12.7,350,0.08,0.00,60,0.0,0.0
2025-04-12T22:00,21.7,57,15.0,35.6,926.9,0.0,12.9,339,0.08,0.00,77,0.0,0.0
2025-04-12T23:00,20.7,61,13.8,34.9,926.8,0.0,12.9,339,0.06,0.00,77,0.0,0.0
2025-04-13T00:00,20.1,63,12.3,32.8,926.3,0.0,13.0,338,0.05,0.00,67,0.0,0.0
2025-04-13T01:00,19.8,65,12.8,31.0,925.7,0.0,12.9,338,0.05,0.00,88,0.0,0.0
2025-04-13T02:00,19.5,67,13.8,32.4,925.1,0.0,13.1,338,0.05,0.00,91,0.0,0.0
2025-04-13T03:00,19.1,68,14.2,33.1,924.5,0.0,13.1,336,0.05,0.00,100,0.0,0.0
2025-04-13T04:00,18.8,69,14.8,34.6,924.4,0.0,13.1,334,0.05,0.00,87,0.0,0.0
2025-04-13T05:00,18.6,70,14.9,35.3,924.6,0.0,13.0,337,0.04,0.00,70,0.0,0.0
2025-04-13T06:00,18.6,69,15.1,35.3,925.1,2.0,12.7,334,0.07,0.00,100,0.0,0.0
2025-04-13T07:00,20.8,60,15.9,38.5,926.5,115.0,12.8,337,0.13,0.00,80,73.0,392.4
2025-04-13T08:00,22.7,51,16.3,41.4,927.5,350.0,12.2,344,0.27,0.00,32,269.0,647.8
2025-04-13T09:00,25.2,43,16.5,42.8,928.2,592.0,11.6,353,0.45,0.00,20,494.0,784.3
2025-04-13T10:00,27.5,35,16.7,46.8,928.1,799.0,10.6,358,0.62,0.00,11,694.0,863.0
2025-04-13T11:00,29.4,28,14.1,45.4,927.9,944.0,8.9,11,0.74,0.00,72,830.0,896.1
2025-04-13T12:00,31.0,21,12.6,40.3,927.5,1012.0,5.8,26,0.81,0.00,48,882.0,892.9
2025-04-13T13:00,32.0,19,11.6,37.1,926.7,1015.0,5.6,43,0.82,0.00,29,895.0,909.0
2025-04-13T14:00,32.8,19,12.2,35.6,925.8,937.0,5.9,38,0.78,0.00,0,824.0,898.7
2025-04-13T15:00,32.9,19,7.3,35.6,925.1,785.0,5.9,36,0.63,0.00,12,683.0,865.3
2025-04-13T16:00,31.4,21,4.4,26.3,924.7,574.0,6.6,148,0.43,0.00,95,482.0,789.5
2025-04-13T17:00,29.2,34,5.8,22.7,924.7,325.0,11.8,154,0.26,0.00,90,247.0,628.8
2025-04-13T18:00,27.1,43,7.3,19.8,925.2,95.0,13.4,142,0.11,0.00,78,58.0,333.1
2025-04-13T19:00,26.4,39,3.1,12.6,926.1,0.0,11.4,353,0.05,0.00,84,0.0,0.0
2025-04-13T20:00,25.6,35,7.8,17.6,926.7,0.0,9.0,353,0.07,0.00,76,0.0,0.0
2025-04-13T21:00,24.3,38,9.2,19.8,927.0,0.0,9.0,327,0.08,0.00,54,0.0,0.0
2025-04-13T22:00,22.9,50,10.4,22.3,927.3,0.0,11.8,328,0.07,0.00,82,0.0,0.0
2025-04-13T23:00,21.7,59,11.5,26.3,927.3,0.0,13.3,328,0.06,0.00,42,0.0,0.0
2025-04-14T00:00,20.6,64,9.8,25.6,926.9,0.0,13.6,325,0.04,0.00,43,0.0,0.0
2025-04-14T01:00,19.9,67,10.7,24.8,926.3,0.0,13.5,318,0.04,0.00,33,0.0,0.0
2025-04-14T02:00,19.3,66,12.2,28.4,925.4,0.0,12.8,316,0.04,0.00,70,0.0,0.0
2025-04-14T03:00,18.9,65,12.7,29.5,925.0,0.0,12.1,316,0.05,0.00,85,0.0,0.0
2025-04-14T04:00,18.7,64,12.9,30.2,925.1,0.0,11.7,314,0.05,0.00,88,0.0,0.0
2025-04-14T05:00,18.4,65,12.4,29.9,925.4,0.0,11.6,312,0.05,0.00,96,0.0,0.0
2025-04-14T06:00,18.2,66,13.2,30.2,925.8,2.0,11.7,313,0.07,0.00,89,0.0,0.0
2025-04-14T07:00,20.5,58,13.1,32.0,927.0,117.0,11.9,314,0.12,0.00,39,74.0,395.5
2025-04-14T08:00,23.1,47,12.0,33.5,928.1,354.0,11.1,324,0.27,0.00,6,276.0,661.5
2025-04-14T09:00,25.7,39,12.6,34.6,928.6,595.0,10.6,334,0.45,0.00,3,499.0,790.1
2025-04-14T10:00,28.4,32,11.3,34.6,928.6,798.0,10.0,343,0.61,0.00,60,691.0,857.9
2025-04-14T11:00,30.7,27,9.4,34.2,928.5,943.0,9.5,13,0.73,0.00,94,829.0,894.1
2025-04-14T12:00,32.3,22,10.8,33.5,928.2,1015.0,7.7,47,0.82,0.00,94,898.0,908.6
2025-04-14T13:00,33.5,19,10.3,34.2,927.1,1009.0,6.8,65,0.82,0.00,87,891.0,904.7
2025-04-14T14:00,33.4,20,8.8,33.1,926.2,928.0,7.7,134,0.75,0.00,15,810.0,883.3
2025-04-14T15:00,30.4,36,14.4,41.8,925.4,773.0,13.6,167,0.63,0.00,74,667.0,845.0
2025-04-14T16:00,29.7,38,11.5,41.8,924.9,565.0,13.7,182,0.47,0.00,70,470.0,769.8
2025-04-14T17:00,28.7,36,10.4,32.8,924.8,325.0,12.2,200,0.29,0.00,84,249.0,633.6
2025-04-14T18:00,27.6,36,7.6,28.1,924.9,97.0,11.1,172,0.12,0.00,64,61.0,350.1
2025-04-14T19:00,26.4,43,1.6,14.0,925.2,1.0,12.8,276,0.03,0.00,86,0.0,0.0
2025-04-14T20:00,26.1,42,2.2,4.7,925.8,0.0,12.1,325,0.01,0.00,72,0.0,0.0
2025-04-14T21:00,25.4,42,5.5,12.2,926.3,0.0,11.7,328,0.04,0.00,28,0.0,0.0
2025-04-14T22:00,24.9,44,7.5,15.8,926.8,0.0,11.7,320,0.06,0.00,13,0.0,0.0
2025-04-14T23:00,23.5,53,10.8,23.0,926.8,0.0,13.4,328,0.07,0.00,0,0.0,0.0
2025-04-15T00:00,22.1,66,12.6,27.7,926.0,0.0,15.4,318,0.05,0.00,1,0.0,0.0
2025-04-15T01:00,21.4,70,12.0,28.4,925.7,0.0,15.6,317,0.04,0.00,2,0.0,0.0
2025-04-15T02:00,20.7,74,12.4,28.8,925.3,0.0,15.8,317,0.03,0.00,1,0.0,0.0
2025-04-15T03:00,20.2,76,11.7,28.8,925.0,0.0,15.8,319,0.03,0.00,11,0.0,0.0
2025-04-15T04:00,19.8,78,11.9,28.1,925.2,0.0,15.8,319,0.02,0.00,7,0.0,0.0
2025-04-15T05:00,19.5,79,12.5,28.8,925.4,0.0,15.8,317,0.02,0.00,5,0.0,0.0
2025-04-15T06:00,19.3,80,12.9,29.9,925.6,2.0,15.8,317,0.05,0.00,1,0.0,0.0
2025-04-15T07:00,22.1,66,12.0,31.3,926.9,113.0,15.6,319,0.11,0.00,0,68.0,361.3
2025-04-15T08:00,24.4,56,11.9,32.4,927.7,343.0,14.9,331,0.26,0.00,4,261.0,622.6
2025-04-15T09:00,26.7,48,12.1,33.8,928.3,577.0,14.7,343,0.43,0.00,18,473.0,747.1
2025-04-15T10:00,29.1,41,12.1,36.0,927.9,778.0,14.4,354,0.60,0.00,13,663.0,821.9
2025-04-15T11:00,31.2,35,11.9,36.0,927.5,921.0,13.8,23,0.73,0.00,68,799.0,861.0
2025-04-15T12:00,32.9,29,13.3,38.5,927.1,994.0,12.7,41,0.82,0.00,76,870.0,879.8
2025-04-15T13:00,33.9,28,13.5,40.0,926.2,966.0,12.9,45,0.81,0.00,24,832.0,844.5
2025-04-15T14:00,34.4,28,8.5,39.2,925.3,877.0,13.0,69,0.73,0.00,82,740.0,806.9
2025-04-15T15:00,31.3,36,8.2,30.6,924.6,560.0,14.6,147,0.48,0.00,44,422.0,534.6
2025-04-15T16:00,30.2,43,7.8,27.4,924.2,467.0,16.2,146,0.39,0.10,43,338.0,553.5
2025-04-15T17:00,28.9,47,6.2,25.9,924.1,265.0,16.4,154,0.22,0.00,23,168.0,427.3
2025-04-15T18:00,27.3,52,5.6,19.8,924.5,80.0,16.6,151,0.09,0.00,21,44.0,252.3
2025-04-15T19:00,24.6,68,2.5,22.3,925.5,0.0,18.4,262,0.03,0.50,100,0.0,0.0
2025-04-15T20:00,24.4,73,4.6,13.7,925.8,0.0,19.1,306,0.01,0.10,40,0.0,0.0
2025-04-15T21:00,24.4,72,4.2,13.3,926.7,0.0,19.0,335,0.00,0.00,52,0.0,0.0
2025-04-15T22:00,24.7,62,10.2,24.1,927.3,0.0,16.8,7,0.05,0.00,31,0.0,0.0
2025-04-15T23:00,24.0,62,8.3,24.5,927.2,0.0,16.3,355,0.04,0.00,24,0.0,0.0
2025-04-16T00:00,23.2,64,9.9,23.0,926.8,0.0,16.0,338,0.04,0.00,30,0.0,0.0
2025-04-16T01:00,22.5,61,11.4,27.0,926.2,0.0,14.5,334,0.06,0.00,51,0.0,0.0
2025-04-16T02:00,22.0,58,13.3,30.6,925.3,0.0,13.2,327,0.07,0.00,74,0.0,0.0
2025-04-16T03:00,21.5,59,14.9,34.9,924.7,0.0,13.1,329,0.07,0.00,97,0.0,0.0
2025-04-16T04:00,21.2,61,15.1,35.3,924.5,0.0,13.4,329,0.07,0.00,18,0.0,0.0
2025-04-16T05:00,20.9,65,14.0,35.6,924.7,0.0,14.1,327,0.06,0.00,21,0.0,0.0
2025-04-16T06:00,20.5,68,13.4,33.5,924.8,2.0,14.4,328,0.08,0.00,23,0.0,0.0
2025-04-16T07:00,22.6,63,14.3,35.3,925.9,116.0,15.3,339,0.12,0.00,84,71.0,375.2
2025-04-16T08:00,24.6,55,15.1,38.9,926.6,341.0,15.0,345,0.27,0.00,79,255.0,605.6
2025-04-16T09:00,26.9,47,15.3,42.8,927.3,579.0,14.8,351,0.45,0.00,84,476.0,750.1
2025-04-16T10:00,29.3,40,15.3,43.9,927.5,781.0,14.2,1,0.62,0.00,100,668.0,827.0
2025-04-16T11:00,30.9,34,14.7,43.2,927.2,919.0,13.3,18,0.74,0.00,100,791.0,851.7
2025-04-16T12:00,32.0,31,16.3,44.6,926.6,975.0,13.0,23,0.80,0.00,97,818.0,826.8
2025-04-16T13:00,33.0,30,18.9,49.7,925.7,937.0,13.0,28,0.81,0.00,98,783.0,794.6
2025-04-16T14:00,33.8,28,14.9,49.7,924.6,769.0,13.0,30,0.70,0.00,99,550.0,599.7
2025-04-16T15:00,32.8,31,10.3,41.4,923.7,548.0,13.4,54,0.50,0.30,100,287.0,363.6
2025-04-16T16:00,31.2,36,9.1,31.7,923.3,436.0,14.4,58,0.39,0.90,100,265.0,433.9
2025-04-16T17:00,30.5,38,10.3,29.5,923.4,279.0,14.6,41,0.28,0.60,100,171.0,434.8
2025-04-16T18:00,28.7,44,8.3,28.4,923.9,71.0,15.1,41,0.12,0.30,100,29.0,166.2
2025-04-16T19:00,27.1,49,13.9,35.3,925.0,0.0,15.5,17,0.13,0.00,100,0.0,0.0
2025-04-16T20:00,26.0,54,13.6,34.2,925.9,0.0,15.9,11,0.09,0.00,100,0.0,0.0
2025-04-16T21:00,25.1,58,10.7,32.8,926.6,0.0,16.2,12,0.06,0.00,100,0.0,0.0
2025-04-16T22:00,24.6,60,11.3,27.0,927.1,0.0,16.4,13,0.06,0.00,100,0.0,0.0
2025-04-16T23:00,24.0,63,9.6,26.6,927.1,0.0,16.5,3,0.04,0.00,93,0.0,0.0
2025-04-17T00:00,23.3,65,9.2,22.7,926.8,0.0,16.4,349,0.04,0.00,76,0.0,0.0
2025-04-17T01:00,22.7,68,11.1,25.6,926.2,0.0,16.5,338,0.04,0.00,80,0.0,0.0
2025-04-17T02:00,22.0,72,12.3,28.8,925.4,0.0,16.7,335,0.04,0.00,99,0.0,0.0
2025-04-17T03:00,21.8,74,13.5,32.0,924.9,0.0,16.9,333,0.04,0.00,100,0.0,0.0
2025-04-17T04:00,21.4,76,13.6,32.8,924.7,0.0,16.9,332,0.03,0.00,100,0.0,0.0
2025-04-17T05:00,20.9,79,13.0,32.4,924.8,0.0,17.1,331,0.03,0.00,100,0.0,0.0
2025-04-17T06:00,20.9,79,13.0,31.3,924.8,3.0,17.1,331,0.05,0.00,100,0.0,0.0
2025-04-17T07:00,23.4,67,11.7,31.7,926.0,114.0,16.9,333,0.11,0.00,99,67.0,352.2
2025-04-17T08:00,25.9,55,10.0,30.6,926.9,344.0,16.3,342,0.27,0.00,82,259.0,612.5
2025-04-17T09:00,28.1,48,9.1,29.2,927.3,574.0,16.2,352,0.44,0.00,93,467.0,734.2
2025-04-17T10:00,30.2,42,8.5,29.5,927.2,775.0,15.9,17,0.60,0.00,29,659.0,814.7
2025-04-17T11:00,32.3,35,11.7,34.9,926.7,917.0,14.8,41,0.74,0.00,2,795.0,855.3
2025-04-17T12:00,33.6,31,12.3,37.8,926.0,933.0,13.9,53,0.78,0.00,4,769.0,776.9
2025-04-17T13:00,34.6,29,9.6,37.1,925.0,962.0,14.0,73,0.80,0.00,22,820.0,832.0
2025-04-17T14:00,33.5,33,7.8,32.4,924.3,849.0,14.8,140,0.69,0.00,34,702.0,765.3
2025-04-17T15:00,30.5,48,10.4,33.8,923.6,666.0,18.3,146,0.53,0.60,40,518.0,656.2
2025-04-17T16:00,29.7,51,7.7,31.7,923.3,469.0,18.4,156,0.38,0.20,49,342.0,560.0
2025-04-17T17:00,28.3,55,6.5,25.9,923.4,234.0,18.3,178,0.20,0.40,59,138.0,350.7
2025-04-17T18:00,26.9,60,6.0,23.0,923.5,58.0,18.5,177,0.08,0.00,97,27.0,154.6
2025-04-17T19:00,27.1,59,3.8,18.0,924.6,0.0,18.3,225,0.04,0.00,99,0.0,0.0
2025-04-17T20:00,27.3,57,0.5,9.7,925.5,0.0,18.1,135,0.00,0.00,84,0.0,0.0
2025-04-17T21:00,25.6,60,2.4,12.2,926.2,0.0,17.3,163,0.00,0.00,79,0.0,0.0
2025-04-17T22:00,24.7,66,2.7,7.6,926.6,0.0,17.9,328,0.00,0.00,76,0.0,0.0
2025-04-17T23:00,24.2,73,5.8,11.9,926.5,0.0,19.0,326,0.01,0.00,77,0.0,0.0
2025-04-18T00:00,23.7,73,9.3,21.2,926.1,0.0,18.6,317,0.03,0.00,90,0.0,0.0
2025-04-18T01:00,22.5,73,9.8,22.0,925.1,0.0,17.5,314,0.03,0.00,95,0.0,0.0
2025-04-18T02:00,21.9,74,10.3,23.8,924.5,0.0,17.0,314,0.03,0.00,97,0.0,0.0
2025-04-18T03:00,21.8,73,10.2,24.8,924.2,0.0,16.8,315,0.03,0.00,95,0.0,0.0
2025-04-18T04:00,21.3,75,9.9,23.8,924.3,0.0,16.7,314,0.02,0.00,85,0.0,0.0
2025-04-18T05:00,21.0,76,10.0,23.0,924.5,0.0,16.6,321,0.02,0.00,92,0.0,0.0
2025-04-18T06:00,20.6,78,10.3,23.8,925.0,3.0,16.6,322,0.05,0.00,82,0.0,0.0
2025-04-18T07:00,22.9,68,8.7,24.8,926.5,117.0,16.6,326,0.10,0.00,74,70.0,366.1
2025-04-18T08:00,25.3,57,9.1,26.3,927.7,348.0,16.2,338,0.26,0.00,7,264.0,621.7
2025-04-18T09:00,27.6,49,8.2,27.0,928.5,575.0,16.0,351,0.43,0.00,4,468.0,734.2
2025-04-18T10:00,29.6,43,9.6,30.2,928.4,773.0,15.7,23,0.59,0.00,15,650.0,802.6
2025-04-18T11:00,30.8,38,9.7,30.6,927.9,780.0,15.0,43,0.63,0.00,26,616.0,662.2
2025-04-18T12:00,31.8,34,9.3,31.0,927.2,754.0,14.2,43,0.63,0.00,19,548.0,553.4
2025-04-18T13:00,33.2,30,7.9,30.6,926.3,832.0,13.3,70,0.69,0.00,35,600.0,608.7
2025-04-18T14:00,33.0,28,7.4,28.4,925.2,757.0,12.1,122,0.63,0.00,77,593.0,646.5
2025-04-18T15:00,29.9,48,12.2,35.6,924.5,605.0,17.7,160,0.50,0.00,48,426.0,539.7
2025-04-18T16:00,28.9,51,10.6,35.3,924.2,456.0,17.7,165,0.38,0.00,27,319.0,522.3
2025-04-18T17:00,28.0,51,10.0,30.6,923.9,277.0,17.0,194,0.25,0.00,76,190.0,482.6
2025-04-18T18:00,27.2,52,7.4,28.1,924.0,85.0,16.5,206,0.10,0.00,93,48.0,274.6
2025-04-18T19:00,26.5,61,3.7,18.4,924.9,1.0,18.2,194,0.04,0.00,99,0.0,0.0
2025-04-18T20:00,26.0,67,2.7,11.5,925.6,0.0,19.3,217,0.00,0.00,55,0.0,0.0
2025-04-18T21:00,26.1,64,7.7,14.4,926.2,0.0,18.8,336,0.03,0.00,61,0.0,0.0
2025-04-18T22:00,25.6,62,8.7,22.3,926.6,0.0,17.8,333,0.04,0.00,62,0.0,0.0
2025-04-18T23:00,24.4,64,1.6,18.7,927.0,0.0,17.1,276,0.00,0.10,34,0.0,0.0
2025-04-19T00:00,23.7,67,5.4,10.4,926.1,0.0,17.1,318,0.01,0.10,92,0.0,0.0
2025-04-19T01:00,22.6,69,8.8,18.7,925.4,0.0,16.7,327,0.03,0.00,92,0.0,0.0
2025-04-19T02:00,21.9,72,9.3,20.5,924.7,0.0,16.5,319,0.03,0.00,82,0.0,0.0
2025-04-19T03:00,21.4,74,8.9,20.5,924.2,0.0,16.6,320,0.02,0.00,100,0.0,0.0
2025-04-19T04:00,20.9,77,8.4,19.8,924.3,0.0,16.6,320,0.01,0.00,94,0.0,0.0
2025-04-19T05:00,20.5,78,8.7,19.1,924.6,0.0,16.6,318,0.01,0.00,100,0.0,0.0
2025-04-19T06:00,20.5,78,9.7,20.9,925.0,3.0,16.5,320,0.04,0.00,99,1.0,14.6
2025-04-19T07:00,23.3,66,7.0,19.8,926.3,116.0,16.5,320,0.09,0.00,97,64.0,333.1
2025-04-19T08:00,25.9,54,4.4,19.4,927.4,342.0,16.0,341,0.24,0.00,62,249.0,584.1
2025-04-19T09:00,27.9,47,3.6,17.6,928.0,544.0,15.7,57,0.39,0.00,43,409.0,640.3
2025-04-19T10:00,28.4,45,4.0,18.4,927.8,439.0,15.4,93,0.35,0.00,100,204.0,251.6
2025-04-19T11:00,30.5,38,3.7,20.5,927.7,657.0,14.7,101,0.51,0.00,87,316.0,339.5
2025-04-19T12:00,31.1,35,3.1,19.8,927.3,658.0,13.8,156,0.52,0.00,94,319.0,322.0
2025-04-19T13:00,30.8,38,8.7,28.4,926.8,744.0,14.9,150,0.60,0.10,61,500.0,507.1
2025-04-19T14:00,29.3,48,9.5,32.8,925.9,633.0,17.2,153,0.51,0.40,54,417.0,454.6
2025-04-19T15:00,30.6,42,5.9,30.2,925.2,704.0,16.0,157,0.54,0.20,35,554.0,701.9
2025-04-19T16:00,30.0,43,5.5,24.5,924.7,454.0,15.9,169,0.36,0.10,22,346.0,566.5
2025-04-19T17:00,28.5,53,7.4,22.7,924.6,275.0,17.9,173,0.23,0.00,29,196.0,497.7
2025-04-19T18:00,26.6,65,6.2,22.7,924.7,84.0,19.5,187,0.08,0.00,19,45.0,257.3
2025-04-19T19:00,24.9,70,6.6,21.2,925.7,1.0,19.1,209,0.05,0.00,5,0.0,0.0
2025-04-19T20:00,24.5,71,5.1,18.0,926.0,0.0,18.9,222,0.01,0.00,5,0.0,0.0
2025-04-19T21:00,24.6,70,4.3,13.3,926.5,0.0,18.7,294,0.01,0.00,8,0.0,0.0
2025-04-19T22:00,24.4,69,2.7,9.0,927.1,0.0,18.5,312,0.00,0.00,25,0.0,0.0
2025-04-19T23:00,23.9,72,2.7,6.5,927.3,0.0,18.6,58,0.00,0.00,28,0.0,0.0
2025-04-20T00:00,23.6,76,0.6,6.5,926.8,0.0,19.2,304,0.00,0.00,46,0.0,0.0
2025-04-20T01:00,23.7,74,5.2,10.4,926.3,0.0,18.7,333,0.01,0.00,39,0.0,0.0
2025-04-20T02:00,23.7,70,5.4,12.2,925.8,0.0,17.9,326,0.01,0.00,35,0.0,0.0
2025-04-20T03:00,23.6,67,4.8,11.2,925.3,0.0,17.0,307,0.01,0.00,23,0.0,0.0
2025-04-20T04:00,22.9,68,5.1,11.2,925.0,0.0,16.8,328,0.01,0.00,1,0.0,0.0
2025-04-20T05:00,22.1,74,5.4,12.2,924.8,0.0,17.3,326,0.01,0.00,1,0.0,0.0
2025-04-20T06:00,21.8,77,5.9,12.6,924.9,3.0,17.6,320,0.03,0.00,0,1.0,14.4
2025-04-20T07:00,24.3,70,2.8,11.5,926.3,121.0,18.5,11,0.08,0.00,13,73.0,378.0
2025-04-20T08:00,26.3,60,3.4,15.1,927.2,343.0,17.8,65,0.24,0.00,47,252.0,588.8
2025-04-20T09:00,27.7,52,4.9,19.4,927.7,455.0,17.0,92,0.34,0.00,26,317.0,495.2
2025-04-20T10:00,28.9,48,7.2,25.2,927.6,664.0,16.9,108,0.51,0.10,37,478.0,588.8
2025-04-20T11:00,29.7,46,7.4,26.6,927.6,793.0,17.0,113,0.61,0.40,48,625.0,671.0
2025-04-20T12:00,30.6,44,7.6,27.4,927.1,883.0,17.0,118,0.68,0.60,42,675.0,681.2
2025-04-20T13:00,30.4,45,9.4,31.7,926.2,863.0,17.2,162,0.67,0.30,23,664.0,673.4
2025-04-20T14:00,29.7,49,10.7,33.8,925.3,765.0,17.9,174,0.59,0.00,35,545.0,594.2
2025-04-20T15:00,27.1,64,10.9,35.6,924.4,523.0,19.7,199,0.39,2.00,65,325.0,411.8
2025-04-20T16:00,27.3,63,9.0,29.9,924.3,371.0,19.8,195,0.29,0.00,66,227.0,371.6
2025-04-20T17:00,26.8,66,7.5,27.0,924.1,225.0,19.8,235,0.18,0.00,70,117.0,296.9
2025-04-20T18:00,26.0,69,4.6,22.7,924.6,68.0,19.8,261,0.06,0.00,87,28.0,159.9
2025-04-20T19:00,24.0,76,7.8,20.2,925.6,0.0,19.4,345,0.04,0.10,100,0.0,0.0
2025-04-20T20:00,23.0,84,7.3,19.1,926.0,0.0,20.1,340,0.00,0.50,100,0.0,0.0
2025-04-20T21:00,21.9,98,7.7,20.9,926.3,0.0,21.5,306,0.00,1.30,100,0.0,0.0
2025-04-20T22:00,21.9,98,6.4,20.5,926.4,0.0,21.6,310,0.00,1.20,100,0.0,0.0
2025-04-20T23:00,21.6,98,8.8,18.7,926.2,0.0,21.3,314,0.00,0.70,99,0.0,0.0
2025-04-21T00:00,21.4,97,7.4,18.0,925.5,0.0,20.8,321,0.00,0.10,73,0.0,0.0
2025-04-21T01:00,21.0,97,7.2,16.9,925.0,0.0,20.6,323,0.00,0.00,31,0.0,0.0
2025-04-21T02:00,20.8,98,4.8,14.4,924.7,0.0,20.4,329,0.00,0.00,91,0.0,0.0
2025-04-21T03:00,20.8,98,2.8,10.1,924.5,0.0,20.4,305,0.00,0.00,99,0.0,0.0
2025-04-21T04:00,20.6,98,1.7,6.5,924.7,0.0,20.3,328,0.00,0.00,99,0.0,0.0
2025-04-21T05:00,20.9,97,5.0,11.2,924.8,0.0,20.4,345,0.00,0.00,99,0.0,0.0
2025-04-21T06:00,20.8,97,5.6,12.2,925.0,3.0,20.3,338,0.01,0.00,100,0.0,0.0
2025-04-21T07:00,22.1,89,1.5,10.8,926.2,89.0,20.2,159,0.05,0.00,71,32.0,164.9
2025-04-21T08:00,24.0,79,2.4,12.2,927.0,309.0,20.0,63,0.20,0.00,94,198.0,460.8
2025-04-21T09:00,25.8,68,3.8,17.3,927.3,485.0,19.5,41,0.34,0.00,25,329.0,513.0
2025-04-21T10:00,28.2,58,3.9,19.8,927.3,736.0,19.1,56,0.54,0.00,49,575.0,707.5
2025-04-21T11:00,28.8,53,4.1,19.8,926.7,689.0,18.4,119,0.52,0.00,86,450.0,482.8
2025-04-21T12:00,27.9,57,5.7,24.1,925.8,542.0,18.5,148,0.42,0.30,54,234.0,236.1
2025-04-21T13:00,28.0,55,6.7,27.0,925.1,698.0,18.2,172,0.53,1.80,60,442.0,448.2
2025-04-21T14:00,27.1,63,6.6,27.4,923.8,634.0,19.5,163,0.47,0.20,65,404.0,440.5
2025-04-21T15:00,27.2,64,6.7,24.5,923.4,658.0,19.8,186,0.47,0.20,46,486.0,615.8
2025-04-21T16:00,26.6,65,9.1,27.0,923.0,401.0,19.6,189,0.30,0.10,78,263.0,430.6
2025-04-21T17:00,25.9,70,7.5,26.3,923.0,206.0,20.1,220,0.17,0.00,99,76.0,192.8
2025-04-21T18:00,21.7,96,2.0,20.2,923.4,67.0,21.1,27,0.04,6.60,82,21.0,119.9
2025-04-21T19:00,23.3,85,3.8,15.5,924.1,0.0,20.6,59,0.02,0.40,89,0.0,0.0
2025-04-21T20:00,22.9,90,5.7,17.6,924.1,0.0,21.2,316,0.00,0.10,89,0.0,0.0
2025-04-21T21:00,22.4,88,7.4,21.6,925.2,0.0,20.3,309,0.00,0.80,93,0.0,0.0
2025-04-21T22:00,20.9,94,9.7,27.4,925.7,0.0,19.9,304,0.00,3.80,87,0.0,0.0
2025-04-21T23:00,20.5,91,9.8,26.3,925.1,0.0,19.0,311,0.00,1.00,90,0.0,0.0
2025-04-22T00:00,20.4,91,3.6,25.2,924.9,0.0,18.9,279,0.00,0.00,98,0.0,0.0
2025-04-22T01:00,20.2,95,1.5,7.6,924.9,0.0,19.4,7,0.00,0.10,98,0.0,0.0
2025-04-22T02:00,20.4,96,3.7,7.9,924.5,0.0,19.7,337,0.00,0.10,100,0.0,0.0
2025-04-22T03:00,20.0,99,3.6,8.3,923.8,0.0,19.9,357,0.00,0.20,100,0.0,0.0
2025-04-22T04:00,19.9,98,7.9,16.9,924.2,0.0,19.5,336,0.00,0.10,66,0.0,0.0
2025-04-22T05:00,19.5,97,8.1,18.0,924.4,0.0,19.1,328,0.00,0.00,62,0.0,0.0
